actual_date,heures,consommation,prevision_j_1,prevision_j,fioul,charbon,gaz,nucleaire,eolien_total,solaire,hydraulique,pompage,bioenergies,ech_physiques,taux_co2,ech_angleterre,ech_espagne,ech_italie,ech_suisse,ech_allemagne_belgique,fioul_tac,fioul_cogen,fioul_autres,gaz_tac,gaz_cogen,gaz_ccg,gaz_autres,hydraulique_fil_de_l_eau,hydraulique_lacs,hydraulique_step_turbinage,bioenergies.1,bio_biomasse,bio_biogaz,stockage_batterie,destockage_batterie,eolien_terrestre,eolien_offshore,month,date,date_only,datetime
2024-05-14,13,48999.0,49600.0,48700.0,76.0,19.0,487.0,39734.0,680.0,9672.0,4775.0,-798.0,1197.0,-6251.0,9.0,-3024.0,-2400.0,-2663.0,1035.0,1714.0,11.0,62.0,4.0,16.0,257.0,177.0,39.0,3442.0,1325.0,245.0,500.0,383.0,315.0,0.0,0.0,623.0,57.0,5,14/05/2024,2024-05-14,2024-05-14 12:00:00
2024-05-14,14,49829.0,50600.0,49700.0,77.0,19.0,488.0,39057.0,729.0,10672.0,4718.0,-972.0,1199.0,-5644.0,9.0,-3057.0,-2400.0,-2663.0,434.0,868.0,11.0,62.0,4.0,16.0,257.0,178.0,37.0,3205.0,1162.0,365.0,511.0,381.0,315.0,0.0,0.0,697.0,49.0,5,14/05/2024,2024-05-14,2024-05-14 13:00:00
2024-05-14,15,48623.0,48600.0,48000.0,76.0,19.0,489.0,38831.0,877.0,10850.0,4304.0,-816.0,1193.0,-6623.0,9.0,-2503.0,-2400.0,-2608.0,99.0,1212.0,11.0,62.0,4.0,16.0,258.0,178.0,39.0,3256.0,1089.0,30.0,512.0,363.0,321.0,0.0,0.0,834.0,44.0,5,14/05/2024,2024-05-14,2024-05-14 14:00:00
2024-05-14,16,48065.0,48000.0,47000.0,77.0,18.0,488.0,39386.0,913.0,10626.0,4600.0,-1252.0,1151.0,-7623.0,9.0,-2392.0,-2217.0,-2608.0,-774.0,290.0,11.0,62.0,4.0,16.0,255.0,179.0,39.0,3331.0,1265.0,4.0,480.0,356.0,324.0,0.0,0.0,875.0,42.0,5,14/05/2024,2024-05-14,2024-05-14 15:00:00
2024-05-14,17,46966.0,46900.0,46000.0,77.0,17.0,616.0,38931.0,1127.0,9688.0,5053.0,-472.0,1184.0,-8111.0,10.0,-2515.0,-1300.0,-2641.0,16.0,-1710.0,10.0,62.0,4.0,35.0,258.0,285.0,38.0,3503.0,1513.0,38.0,496.0,364.0,324.0,0.0,0.0,1084.0,43.0,5,14/05/2024,2024-05-14,2024-05-14 16:00:00
2024-05-14,18,46164.0,46400.0,45600.0,77.0,19.0,614.0,38774.0,1488.0,7911.0,6054.0,-17.0,1201.0,-8787.0,10.0,-3211.0,-1100.0,-2641.0,1200.0,-3079.0,10.0,62.0,4.0,36.0,260.0,280.0,39.0,3879.0,1611.0,563.0,503.0,377.0,326.0,0.0,0.0,1430.0,72.0,5,14/05/2024,2024-05-14,2024-05-14 17:00:00
2024-05-14,19,46171.0,46800.0,46200.0,77.0,19.0,626.0,39973.0,1922.0,5819.0,7178.0,-14.0,1198.0,-9300.0,10.0,-2968.0,-673.0,-2641.0,1058.0,-3684.0,10.0,62.0,4.0,36.0,259.0,289.0,42.0,4196.0,1811.0,1222.0,498.0,377.0,323.0,0.0,0.0,1877.0,46.0,5,14/05/2024,2024-05-14,2024-05-14 18:00:00
2024-05-14,20,46632.0,47700.0,47100.0,76.0,19.0,636.0,41562.0,2055.0,3437.0,8278.0,-14.0,1166.0,-9349.0,10.0,-2685.0,-525.0,-2585.0,1200.0,-4374.0,11.0,62.0,3.0,36.0,271.0,288.0,42.0,4365.0,2363.0,1551.0,471.0,373.0,327.0,0.0,0.0,2037.0,38.0,5,14/05/2024,2024-05-14,2024-05-14 19:00:00
2024-05-14,21,46021.0,46200.0,45700.0,77.0,19.0,639.0,41547.0,2158.0,1302.0,8997.0,-14.0,1177.0,-9445.0,10.0,-2487.0,-1750.0,-2641.0,1000.0,-4409.0,11.0,62.0,3.0,37.0,270.0,291.0,41.0,4706.0,2580.0,1776.0,479.0,370.0,328.0,0.0,0.0,2150.0,8.0,5,14/05/2024,2024-05-14,2024-05-14 20:00:00
2024-05-14,22,43802.0,44600.0,44200.0,76.0,19.0,628.0,41552.0,1948.0,162.0,8981.0,-14.0,1181.0,-10335.0,10.0,-2894.0,-1750.0,-2641.0,1200.0,-4164.0,11.0,62.0,3.0,37.0,264.0,290.0,38.0,4753.0,2458.0,1869.0,484.0,375.0,326.0,0.0,0.0,1946.0,6.0,5,14/05/2024,2024-05-14,2024-05-14 21:00:00
2024-05-14,23,43773.0,44700.0,44400.0,76.0,19.0,622.0,41612.0,1664.0,1.0,8769.0,-14.0,1204.0,-9930.0,10.0,-2376.0,-1750.0,-2641.0,1200.0,-3712.0,11.0,62.0,4.0,38.0,260.0,285.0,38.0,4702.0,2215.0,1906.0,493.0,388.0,323.0,0.0,0.0,1623.0,106.0,5,14/05/2024,2024-05-14,2024-05-14 22:00:00
2024-05-14,24,44676.0,46300.0,46000.0,76.0,19.0,622.0,41806.0,1624.0,0.0,9029.0,-14.0,1202.0,-9339.0,10.0,-1905.0,-1750.0,-2712.0,1200.0,-4826.0,11.0,62.0,4.0,39.0,261.0,286.0,38.0,4595.0,2664.0,1770.0,495.0,382.0,328.0,0.0,0.0,1455.0,168.0,5,14/05/2024,2024-05-14,2024-05-14 23:00:00
2024-05-15,1,43796.0,43000.0,43200.0,78.0,19.0,728.0,41093.0,2129.0,0.0,8175.0,-35.0,1203.0,-9322.0,11.0,-3277.0,-2200.0,-3037.0,1200.0,-3798.0,13.0,62.0,3.0,38.0,260.0,407.0,31.0,4029.0,2236.0,2057.0,503.0,380.0,321.0,0.0,0.0,1665.0,464.0,5,15/05/2024,2024-05-15,2024-05-15 00:00:00
2024-05-15,2,39441.0,38900.0,39000.0,78.0,19.0,792.0,40962.0,1560.0,0.0,6034.0,-62.0,1210.0,-11059.0,12.0,-2889.0,-2350.0,-3053.0,1200.0,-4215.0,13.0,62.0,3.0,36.0,245.0,480.0,31.0,3732.0,1849.0,466.0,510.0,379.0,322.0,0.0,0.0,1306.0,257.0,5,15/05/2024,2024-05-15,2024-05-15 01:00:00
2024-05-15,3,38003.0,38500.0,38300.0,76.0,19.0,760.0,40363.0,1631.0,0.0,5655.0,-379.0,1217.0,-10857.0,13.0,-2384.0,-2350.0,-3127.0,1199.0,-4404.0,12.0,62.0,3.0,13.0,243.0,474.0,31.0,3524.0,1768.0,375.0,515.0,382.0,320.0,0.0,0.0,1403.0,239.0,5,15/05/2024,2024-05-15,2024-05-15 02:00:00
2024-05-15,4,36214.0,35500.0,35900.0,77.0,20.0,678.0,39842.0,1893.0,0.0,5028.0,-1100.0,1245.0,-11209.0,12.0,-2185.0,-2350.0,-3072.0,386.0,-4500.0,12.0,62.0,3.0,13.0,242.0,392.0,31.0,3311.0,1363.0,354.0,542.0,384.0,320.0,0.0,0.0,1685.0,209.0,5,15/05/2024,2024-05-15,2024-05-15 03:00:00
2024-05-15,5,34647.0,34600.0,34700.0,77.0,19.0,615.0,40023.0,1794.0,0.0,4656.0,-1117.0,1225.0,-11911.0,12.0,-2773.0,-2590.0,-3030.0,-345.0,-4100.0,12.0,62.0,3.0,13.0,243.0,329.0,30.0,3249.0,1404.0,38.0,534.0,375.0,317.0,0.0,0.0,1537.0,258.0,5,15/05/2024,2024-05-15,2024-05-15 04:00:00
2024-05-15,6,34876.0,35500.0,35500.0,77.0,19.0,439.0,40105.0,1396.0,0.0,4921.0,-1111.0,1232.0,-11910.0,11.0,-3369.0,-2388.0,-2769.0,696.0,-3734.0,12.0,62.0,3.0,36.0,242.0,153.0,30.0,3448.0,1504.0,4.0,540.0,378.0,317.0,0.0,0.0,1218.0,178.0,5,15/05/2024,2024-05-15,2024-05-15 05:00:00
2024-05-15,7,36851.0,37300.0,37400.0,76.0,20.0,430.0,40107.0,1203.0,1.0,5724.0,-477.0,1235.0,-11373.0,10.0,-3372.0,-2682.0,-2897.0,1200.0,-3439.0,12.0,61.0,3.0,39.0,258.0,103.0,31.0,3759.0,1817.0,148.0,535.0,386.0,316.0,0.0,0.0,1068.0,154.0,5,15/05/2024,2024-05-15,2024-05-15 06:00:00
2024-05-15,8,38461.0,39600.0,39100.0,73.0,19.0,432.0,40128.0,1166.0,275.0,6697.0,-17.0,1236.0,-11312.0,10.0,-3325.0,-2400.0,-2796.0,1200.0,-3443.0,12.0,59.0,3.0,39.0,259.0,105.0,30.0,4192.0,1811.0,772.0,530.0,392.0,315.0,0.0,0.0,1119.0,80.0,5,15/05/2024,2024-05-15,2024-05-15 07:00:00
2024-05-15,9,41131.0,42700.0,42000.0,74.0,19.0,438.0,40172.0,1099.0,1909.0,6918.0,-14.0,1237.0,-10472.0,10.0,-3282.0,-1973.0,-1867.0,1200.0,-3994.0,12.0,59.0,4.0,43.0,255.0,106.0,34.0,4239.0,1783.0,930.0,534.0,391.0,312.0,0.0,0.0,1067.0,33.0,5,15/05/2024,2024-05-15,2024-05-15 08:00:00
2024-05-15,10,43736.0,45200.0,44500.0,74.0,19.0,436.0,40250.0,724.0,4553.0,6733.0,-14.0,1225.0,-9793.0,10.0,-3356.0,-1583.0,-2421.0,1200.0,-3143.0,11.0,59.0,4.0,43.0,255.0,104.0,34.0,4217.0,1777.0,746.0,521.0,391.0,314.0,0.0,0.0,702.0,41.0,5,15/05/2024,2024-05-15,2024-05-15 09:00:00
2024-05-15,11,45604.0,47000.0,46200.0,99.0,20.0,413.0,40141.0,552.0,6868.0,5972.0,-14.0,1218.0,-8918.0,9.0,-3379.0,-2028.0,-2799.0,1138.0,-1222.0,14.0,63.0,22.0,37.0,255.0,84.0,51.0,3837.0,1788.0,378.0,519.0,389.0,314.0,0.0,0.0,509.0,44.0,5,15/05/2024,2024-05-15,2024-05-15 10:00:00
2024-05-15,12,47218.0,48200.0,47300.0,99.0,19.0,396.0,39886.0,535.0,8342.0,5118.0,-231.0,1190.0,-7359.0,9.0,-3382.0,-2281.0,-2731.0,997.0,376.0,14.0,63.0,22.0,18.0,255.0,72.0,51.0,3660.0,1451.0,6.0,499.0,379.0,314.0,0.0,0.0,502.0,34.0,5,15/05/2024,2024-05-15,2024-05-15 11:00:00
2024-05-15,13,48999.0,49600.0,48700.0,76.0,19.0,487.0,39734.0,680.0,9672.0,4775.0,-798.0,1197.0,-6251.0,9.0,-3024.0,-2400.0,-2663.0,1035.0,1714.0,11.0,62.0,4.0,16.0,257.0,177.0,39.0,3442.0,1325.0,245.0,500.0,383.0,315.0,0.0,0.0,623.0,57.0,5,15/05/2024,2024-05-15,2024-05-15 12:00:00
2024-05-15,14,49829.0,50600.0,49700.0,77.0,19.0,488.0,39057.0,729.0,10672.0,4718.0,-972.0,1199.0,-5644.0,9.0,-3057.0,-2400.0,-2663.0,434.0,868.0,11.0,62.0,4.0,16.0,257.0,178.0,37.0,3205.0,1162.0,365.0,511.0,381.0,315.0,0.0,0.0,697.0,49.0,5,15/05/2024,2024-05-15,2024-05-15 13:00:00
2024-05-15,15,48623.0,48600.0,48000.0,76.0,19.0,489.0,38831.0,877.0,10850.0,4304.0,-816.0,1193.0,-6623.0,9.0,-2503.0,-2400.0,-2608.0,99.0,1212.0,11.0,62.0,4.0,16.0,258.0,178.0,39.0,3256.0,1089.0,30.0,512.0,363.0,321.0,0.0,0.0,834.0,44.0,5,15/05/2024,2024-05-15,2024-05-15 14:00:00
2024-05-15,16,48065.0,48000.0,47000.0,77.0,18.0,488.0,39386.0,913.0,10626.0,4600.0,-1252.0,1151.0,-7623.0,9.0,-2392.0,-2217.0,-2608.0,-774.0,290.0,11.0,62.0,4.0,16.0,255.0,179.0,39.0,3331.0,1265.0,4.0,480.0,356.0,324.0,0.0,0.0,875.0,42.0,5,15/05/2024,2024-05-15,2024-05-15 15:00:00
2024-05-15,17,46966.0,46900.0,46000.0,77.0,17.0,616.0,38931.0,1127.0,9688.0,5053.0,-472.0,1184.0,-8111.0,10.0,-2515.0,-1300.0,-2641.0,16.0,-1710.0,10.0,62.0,4.0,35.0,258.0,285.0,38.0,3503.0,1513.0,38.0,496.0,364.0,324.0,0.0,0.0,1084.0,43.0,5,15/05/2024,2024-05-15,2024-05-15 16:00:00
2024-05-15,18,46164.0,46400.0,45600.0,77.0,19.0,614.0,38774.0,1488.0,7911.0,6054.0,-17.0,1201.0,-8787.0,10.0,-3211.0,-1100.0,-2641.0,1200.0,-3079.0,10.0,62.0,4.0,36.0,260.0,280.0,39.0,3879.0,1611.0,563.0,503.0,377.0,326.0,0.0,0.0,1430.0,72.0,5,15/05/2024,2024-05-15,2024-05-15 17:00:00
2024-05-15,19,46171.0,46800.0,46200.0,77.0,19.0,626.0,39973.0,1922.0,5819.0,7178.0,-14.0,1198.0,-9300.0,10.0,-2968.0,-673.0,-2641.0,1058.0,-3684.0,10.0,62.0,4.0,36.0,259.0,289.0,42.0,4196.0,1811.0,1222.0,498.0,377.0,323.0,0.0,0.0,1877.0,46.0,5,15/05/2024,2024-05-15,2024-05-15 18:00:00
2024-05-15,20,46632.0,47700.0,47100.0,76.0,19.0,636.0,41562.0,2055.0,3437.0,8278.0,-14.0,1166.0,-9349.0,10.0,-2685.0,-525.0,-2585.0,1200.0,-4374.0,11.0,62.0,3.0,36.0,271.0,288.0,42.0,4365.0,2363.0,1551.0,471.0,373.0,327.0,0.0,0.0,2037.0,38.0,5,15/05/2024,2024-05-15,2024-05-15 19:00:00
2024-05-15,21,46021.0,46200.0,45700.0,77.0,19.0,639.0,41547.0,2158.0,1302.0,8997.0,-14.0,1177.0,-9445.0,10.0,-2487.0,-1750.0,-2641.0,1000.0,-4409.0,11.0,62.0,3.0,37.0,270.0,291.0,41.0,4706.0,2580.0,1776.0,479.0,370.0,328.0,0.0,0.0,2150.0,8.0,5,15/05/2024,2024-05-15,2024-05-15 20:00:00
2024-05-15,22,43802.0,44600.0,44200.0,76.0,19.0,628.0,41552.0,1948.0,162.0,8981.0,-14.0,1181.0,-10335.0,10.0,-2894.0,-1750.0,-2641.0,1200.0,-4164.0,11.0,62.0,3.0,37.0,264.0,290.0,38.0,4753.0,2458.0,1869.0,484.0,375.0,326.0,0.0,0.0,1946.0,6.0,5,15/05/2024,2024-05-15,2024-05-15 21:00:00
2024-05-15,23,43773.0,44700.0,44400.0,76.0,19.0,622.0,41612.0,1664.0,1.0,8769.0,-14.0,1204.0,-9930.0,10.0,-2376.0,-1750.0,-2641.0,1200.0,-3712.0,11.0,62.0,4.0,38.0,260.0,285.0,38.0,4702.0,2215.0,1906.0,493.0,388.0,323.0,0.0,0.0,1623.0,106.0,5,15/05/2024,2024-05-15,2024-05-15 22:00:00
2024-05-15,24,44676.0,46300.0,46000.0,76.0,19.0,622.0,41806.0,1624.0,0.0,9029.0,-14.0,1202.0,-9339.0,10.0,-1905.0,-1750.0,-2712.0,1200.0,-4826.0,11.0,62.0,4.0,39.0,261.0,286.0,38.0,4595.0,2664.0,1770.0,495.0,382.0,328.0,0.0,0.0,1455.0,168.0,5,15/05/2024,2024-05-15,2024-05-15 23:00:00
2024-05-16,1,43796.0,43000.0,43200.0,78.0,19.0,728.0,41093.0,2129.0,0.0,8175.0,-35.0,1203.0,-9322.0,11.0,-3277.0,-2200.0,-3037.0,1200.0,-3798.0,13.0,62.0,3.0,38.0,260.0,407.0,31.0,4029.0,2236.0,2057.0,503.0,380.0,321.0,0.0,0.0,1665.0,464.0,5,16/05/2024,2024-05-16,2024-05-16 00:00:00
2024-05-16,2,39441.0,38900.0,39000.0,78.0,19.0,792.0,40962.0,1560.0,0.0,6034.0,-62.0,1210.0,-11059.0,12.0,-2889.0,-2350.0,-3053.0,1200.0,-4215.0,13.0,62.0,3.0,36.0,245.0,480.0,31.0,3732.0,1849.0,466.0,510.0,379.0,322.0,0.0,0.0,1306.0,257.0,5,16/05/2024,2024-05-16,2024-05-16 01:00:00
2024-05-16,3,38003.0,38500.0,38300.0,76.0,19.0,760.0,40363.0,1631.0,0.0,5655.0,-379.0,1217.0,-10857.0,13.0,-2384.0,-2350.0,-3127.0,1199.0,-4404.0,12.0,62.0,3.0,13.0,243.0,474.0,31.0,3524.0,1768.0,375.0,515.0,382.0,320.0,0.0,0.0,1403.0,239.0,5,16/05/2024,2024-05-16,2024-05-16 02:00:00
2024-05-16,4,36214.0,35500.0,35900.0,77.0,20.0,678.0,39842.0,1893.0,0.0,5028.0,-1100.0,1245.0,-11209.0,12.0,-2185.0,-2350.0,-3072.0,386.0,-4500.0,12.0,62.0,3.0,13.0,242.0,392.0,31.0,3311.0,1363.0,354.0,542.0,384.0,320.0,0.0,0.0,1685.0,209.0,5,16/05/2024,2024-05-16,2024-05-16 03:00:00
2024-05-16,5,34647.0,34600.0,34700.0,77.0,19.0,615.0,40023.0,1794.0,0.0,4656.0,-1117.0,1225.0,-11911.0,12.0,-2773.0,-2590.0,-3030.0,-345.0,-4100.0,12.0,62.0,3.0,13.0,243.0,329.0,30.0,3249.0,1404.0,38.0,534.0,375.0,317.0,0.0,0.0,1537.0,258.0,5,16/05/2024,2024-05-16,2024-05-16 04:00:00
2024-05-16,6,34876.0,35500.0,35500.0,77.0,19.0,439.0,40105.0,1396.0,0.0,4921.0,-1111.0,1232.0,-11910.0,11.0,-3369.0,-2388.0,-2769.0,696.0,-3734.0,12.0,62.0,3.0,36.0,242.0,153.0,30.0,3448.0,1504.0,4.0,540.0,378.0,317.0,0.0,0.0,1218.0,178.0,5,16/05/2024,2024-05-16,2024-05-16 05:00:00
2024-05-16,7,36851.0,37300.0,37400.0,76.0,20.0,430.0,40107.0,1203.0,1.0,5724.0,-477.0,1235.0,-11373.0,10.0,-3372.0,-2682.0,-2897.0,1200.0,-3439.0,12.0,61.0,3.0,39.0,258.0,103.0,31.0,3759.0,1817.0,148.0,535.0,386.0,316.0,0.0,0.0,1068.0,154.0,5,16/05/2024,2024-05-16,2024-05-16 06:00:00
2024-05-16,8,38461.0,39600.0,39100.0,73.0,19.0,432.0,40128.0,1166.0,275.0,6697.0,-17.0,1236.0,-11312.0,10.0,-3325.0,-2400.0,-2796.0,1200.0,-3443.0,12.0,59.0,3.0,39.0,259.0,105.0,30.0,4192.0,1811.0,772.0,530.0,392.0,315.0,0.0,0.0,1119.0,80.0,5,16/05/2024,2024-05-16,2024-05-16 07:00:00
2024-05-16,9,41131.0,42700.0,42000.0,74.0,19.0,438.0,40172.0,1099.0,1909.0,6918.0,-14.0,1237.0,-10472.0,10.0,-3282.0,-1973.0,-1867.0,1200.0,-3994.0,12.0,59.0,4.0,43.0,255.0,106.0,34.0,4239.0,1783.0,930.0,534.0,391.0,312.0,0.0,0.0,1067.0,33.0,5,16/05/2024,2024-05-16,2024-05-16 08:00:00
2024-05-16,10,43736.0,45200.0,44500.0,74.0,19.0,436.0,40250.0,724.0,4553.0,6733.0,-14.0,1225.0,-9793.0,10.0,-3356.0,-1583.0,-2421.0,1200.0,-3143.0,11.0,59.0,4.0,43.0,255.0,104.0,34.0,4217.0,1777.0,746.0,521.0,391.0,314.0,0.0,0.0,702.0,41.0,5,16/05/2024,2024-05-16,2024-05-16 09:00:00
2024-05-16,11,45604.0,47000.0,46200.0,99.0,20.0,413.0,40141.0,552.0,6868.0,5972.0,-14.0,1218.0,-8918.0,9.0,-3379.0,-2028.0,-2799.0,1138.0,-1222.0,14.0,63.0,22.0,37.0,255.0,84.0,51.0,3837.0,1788.0,378.0,519.0,389.0,314.0,0.0,0.0,509.0,44.0,5,16/05/2024,2024-05-16,2024-05-16 10:00:00
2024-05-16,12,47218.0,48200.0,47300.0,99.0,19.0,396.0,39886.0,535.0,8342.0,5118.0,-231.0,1190.0,-7359.0,9.0,-3382.0,-2281.0,-2731.0,997.0,376.0,14.0,63.0,22.0,18.0,255.0,72.0,51.0,3660.0,1451.0,6.0,499.0,379.0,314.0,0.0,0.0,502.0,34.0,5,16/05/2024,2024-05-16,2024-05-16 11:00:00
2024-05-16,13,48999.0,49600.0,48700.0,76.0,19.0,487.0,39734.0,680.0,9672.0,4775.0,-798.0,1197.0,-6251.0,9.0,-3024.0,-2400.0,-2663.0,1035.0,1714.0,11.0,62.0,4.0,16.0,257.0,177.0,39.0,3442.0,1325.0,245.0,500.0,383.0,315.0,0.0,0.0,623.0,57.0,5,16/05/2024,2024-05-16,2024-05-16 12:00:00
2024-05-16,14,49829.0,50600.0,49700.0,77.0,19.0,488.0,39057.0,729.0,10672.0,4718.0,-972.0,1199.0,-5644.0,9.0,-3057.0,-2400.0,-2663.0,434.0,868.0,11.0,62.0,4.0,16.0,257.0,178.0,37.0,3205.0,1162.0,365.0,511.0,381.0,315.0,0.0,0.0,697.0,49.0,5,16/05/2024,2024-05-16,2024-05-16 13:00:00
2024-05-16,15,48623.0,48600.0,48000.0,76.0,19.0,489.0,38831.0,877.0,10850.0,4304.0,-816.0,1193.0,-6623.0,9.0,-2503.0,-2400.0,-2608.0,99.0,1212.0,11.0,62.0,4.0,16.0,258.0,178.0,39.0,3256.0,1089.0,30.0,512.0,363.0,321.0,0.0,0.0,834.0,44.0,5,16/05/2024,2024-05-16,2024-05-16 14:00:00
2024-05-16,16,48065.0,48000.0,47000.0,77.0,18.0,488.0,39386.0,913.0,10626.0,4600.0,-1252.0,1151.0,-7623.0,9.0,-2392.0,-2217.0,-2608.0,-774.0,290.0,11.0,62.0,4.0,16.0,255.0,179.0,39.0,3331.0,1265.0,4.0,480.0,356.0,324.0,0.0,0.0,875.0,42.0,5,16/05/2024,2024-05-16,2024-05-16 15:00:00
2024-05-16,17,46966.0,46900.0,46000.0,77.0,17.0,616.0,38931.0,1127.0,9688.0,5053.0,-472.0,1184.0,-8111.0,10.0,-2515.0,-1300.0,-2641.0,16.0,-1710.0,10.0,62.0,4.0,35.0,258.0,285.0,38.0,3503.0,1513.0,38.0,496.0,364.0,324.0,0.0,0.0,1084.0,43.0,5,16/05/2024,2024-05-16,2024-05-16 16:00:00
2024-05-16,18,46164.0,46400.0,45600.0,77.0,19.0,614.0,38774.0,1488.0,7911.0,6054.0,-17.0,1201.0,-8787.0,10.0,-3211.0,-1100.0,-2641.0,1200.0,-3079.0,10.0,62.0,4.0,36.0,260.0,280.0,39.0,3879.0,1611.0,563.0,503.0,377.0,326.0,0.0,0.0,1430.0,72.0,5,16/05/2024,2024-05-16,2024-05-16 17:00:00
2024-05-16,19,46171.0,46800.0,46200.0,77.0,19.0,626.0,39973.0,1922.0,5819.0,7178.0,-14.0,1198.0,-9300.0,10.0,-2968.0,-673.0,-2641.0,1058.0,-3684.0,10.0,62.0,4.0,36.0,259.0,289.0,42.0,4196.0,1811.0,1222.0,498.0,377.0,323.0,0.0,0.0,1877.0,46.0,5,16/05/2024,2024-05-16,2024-05-16 18:00:00
2024-05-16,20,46632.0,47700.0,47100.0,76.0,19.0,636.0,41562.0,2055.0,3437.0,8278.0,-14.0,1166.0,-9349.0,10.0,-2685.0,-525.0,-2585.0,1200.0,-4374.0,11.0,62.0,3.0,36.0,271.0,288.0,42.0,4365.0,2363.0,1551.0,471.0,373.0,327.0,0.0,0.0,2037.0,38.0,5,16/05/2024,2024-05-16,2024-05-16 19:00:00
2024-05-16,21,46021.0,46200.0,45700.0,77.0,19.0,639.0,41547.0,2158.0,1302.0,8997.0,-14.0,1177.0,-9445.0,10.0,-2487.0,-1750.0,-2641.0,1000.0,-4409.0,11.0,62.0,3.0,37.0,270.0,291.0,41.0,4706.0,2580.0,1776.0,479.0,370.0,328.0,0.0,0.0,2150.0,8.0,5,16/05/2024,2024-05-16,2024-05-16 20:00:00
2024-05-16,22,43802.0,44600.0,44200.0,76.0,19.0,628.0,41552.0,1948.0,162.0,8981.0,-14.0,1181.0,-10335.0,10.0,-2894.0,-1750.0,-2641.0,1200.0,-4164.0,11.0,62.0,3.0,37.0,264.0,290.0,38.0,4753.0,2458.0,1869.0,484.0,375.0,326.0,0.0,0.0,1946.0,6.0,5,16/05/2024,2024-05-16,2024-05-16 21:00:00
2024-05-16,23,43773.0,44700.0,44400.0,76.0,19.0,622.0,41612.0,1664.0,1.0,8769.0,-14.0,1204.0,-9930.0,10.0,-2376.0,-1750.0,-2641.0,1200.0,-3712.0,11.0,62.0,4.0,38.0,260.0,285.0,38.0,4702.0,2215.0,1906.0,493.0,388.0,323.0,0.0,0.0,1623.0,106.0,5,16/05/2024,2024-05-16,2024-05-16 22:00:00
2024-05-16,24,44676.0,46300.0,46000.0,76.0,19.0,622.0,41806.0,1624.0,0.0,9029.0,-14.0,1202.0,-9339.0,10.0,-1905.0,-1750.0,-2712.0,1200.0,-4826.0,11.0,62.0,4.0,39.0,261.0,286.0,38.0,4595.0,2664.0,1770.0,495.0,382.0,328.0,0.0,0.0,1455.0,168.0,5,16/05/2024,2024-05-16,2024-05-16 23:00:00
2024-05-17,1,43796.0,43000.0,43200.0,78.0,19.0,728.0,41093.0,2129.0,0.0,8175.0,-35.0,1203.0,-9322.0,11.0,-3277.0,-2200.0,-3037.0,1200.0,-3798.0,13.0,62.0,3.0,38.0,260.0,407.0,31.0,4029.0,2236.0,2057.0,503.0,380.0,321.0,0.0,0.0,1665.0,464.0,5,17/05/2024,2024-05-17,2024-05-17 00:00:00
2024-05-17,2,39441.0,38900.0,39000.0,78.0,19.0,792.0,40962.0,1560.0,0.0,6034.0,-62.0,1210.0,-11059.0,12.0,-2889.0,-2350.0,-3053.0,1200.0,-4215.0,13.0,62.0,3.0,36.0,245.0,480.0,31.0,3732.0,1849.0,466.0,510.0,379.0,322.0,0.0,0.0,1306.0,257.0,5,17/05/2024,2024-05-17,2024-05-17 01:00:00
2024-05-17,3,38003.0,38500.0,38300.0,76.0,19.0,760.0,40363.0,1631.0,0.0,5655.0,-379.0,1217.0,-10857.0,13.0,-2384.0,-2350.0,-3127.0,1199.0,-4404.0,12.0,62.0,3.0,13.0,243.0,474.0,31.0,3524.0,1768.0,375.0,515.0,382.0,320.0,0.0,0.0,1403.0,239.0,5,17/05/2024,2024-05-17,2024-05-17 02:00:00
2024-05-17,4,36214.0,35500.0,35900.0,77.0,20.0,678.0,39842.0,1893.0,0.0,5028.0,-1100.0,1245.0,-11209.0,12.0,-2185.0,-2350.0,-3072.0,386.0,-4500.0,12.0,62.0,3.0,13.0,242.0,392.0,31.0,3311.0,1363.0,354.0,542.0,384.0,320.0,0.0,0.0,1685.0,209.0,5,17/05/2024,2024-05-17,2024-05-17 03:00:00
2024-05-17,5,34647.0,34600.0,34700.0,77.0,19.0,615.0,40023.0,1794.0,0.0,4656.0,-1117.0,1225.0,-11911.0,12.0,-2773.0,-2590.0,-3030.0,-345.0,-4100.0,12.0,62.0,3.0,13.0,243.0,329.0,30.0,3249.0,1404.0,38.0,534.0,375.0,317.0,0.0,0.0,1537.0,258.0,5,17/05/2024,2024-05-17,2024-05-17 04:00:00
2024-05-17,6,34876.0,35500.0,35500.0,77.0,19.0,439.0,40105.0,1396.0,0.0,4921.0,-1111.0,1232.0,-11910.0,11.0,-3369.0,-2388.0,-2769.0,696.0,-3734.0,12.0,62.0,3.0,36.0,242.0,153.0,30.0,3448.0,1504.0,4.0,540.0,378.0,317.0,0.0,0.0,1218.0,178.0,5,17/05/2024,2024-05-17,2024-05-17 05:00:00
2024-05-17,7,36851.0,37300.0,37400.0,76.0,20.0,430.0,40107.0,1203.0,1.0,5724.0,-477.0,1235.0,-11373.0,10.0,-3372.0,-2682.0,-2897.0,1200.0,-3439.0,12.0,61.0,3.0,39.0,258.0,103.0,31.0,3759.0,1817.0,148.0,535.0,386.0,316.0,0.0,0.0,1068.0,154.0,5,17/05/2024,2024-05-17,2024-05-17 06:00:00
