Code INSEE région;Région;Nature;Consommation (MW);Thermique (MW);Nucléaire (MW);Solaire (MW);Hydraulique (MW);Pompage (MW);Bioénergies (MW);Ech. physiques (MW);Stockage batterie;Déstockage batterie;Eolien terrestre;Eolien offshore;TCO Thermique (%);TCH Thermique (%);TCO Nucléaire (%);TCH Nucléaire (%);TCO Eolien (%);TCH Eolien (%);TCO Solaire (%);TCH Solaire (%);TCO Hydraulique (%);TCH Hydraulique (%);TCO Bioénergies (%);TCH Bioénergies (%);Column 30;Date;Heure;real_gen_MW;nuclear_selected_MW;gen_reduced_MW;nuclear_gen_reduced_MW
11;Île-de-France;Données définitives;5084.5;0.0;0.0;0.0;5.0;0.0;110.0;4935.0;0.0;0.0;38.5;0.0;0.0;0.0;0.0;;0.76;26.555;0.0;0.0;0.1;26.32;2.165;34.06;;2024-05-13;01:00;153.5;0.0;153.5;0.0
11;Île-de-France;Données définitives;4674.0;0.0;0.0;0.0;5.0;0.0;112.5;4524.0;0.0;0.0;37.0;0.0;0.0;0.0;0.0;;0.79;25.52;0.0;0.0;0.11;26.32;2.41;34.825;;2024-05-13;02:00;154.5;0.0;154.5;0.0
11;Île-de-France;Données définitives;4370.0;0.0;0.0;0.0;5.0;0.0;113.0;4225.5;0.0;0.0;31.5;0.0;0.0;0.0;0.0;;0.72;21.725;0.0;0.0;0.11;26.32;2.585;34.980000000000004;;2024-05-13;03:00;149.5;0.0;149.5;0.0
11;Île-de-France;Données définitives;4239.5;0.0;0.0;0.0;5.0;0.0;113.0;4102.0;0.0;0.0;24.5;0.0;0.0;0.0;0.0;;0.58;16.895;0.0;0.0;0.12;26.32;2.665;34.980000000000004;;2024-05-13;04:00;142.5;0.0;142.5;0.0
11;Île-de-France;Données définitives;4367.5;0.0;0.0;0.0;5.0;0.0;115.5;4225.5;0.0;0.0;27.0;0.0;0.0;0.0;0.0;;0.62;18.62;0.0;0.0;0.115;26.32;2.65;35.75499999999999;;2024-05-13;05:00;147.5;0.0;147.5;0.0
11;Île-de-France;Données définitives;4832.5;0.0;0.0;0.0;5.0;0.0;109.0;4704.5;0.0;0.0;17.5;0.0;0.0;0.0;0.0;;0.37;12.07;0.0;0.0;0.105;26.32;2.26;33.75;;2024-05-13;06:00;131.5;0.0;131.5;0.0
11;Île-de-France;Données définitives;5787.5;0.0;0.0;4.5;5.0;0.0;108.0;5655.5;0.0;0.0;18.0;0.0;0.0;0.0;0.0;;0.31;12.41;0.08;1.395;0.08499999999999999;26.32;1.87;33.44;;2024-05-13;07:00;135.5;0.0;135.5;0.0
11;Île-de-France;Données définitives;6579.0;0.0;0.0;19.0;5.0;0.0;104.5;6446.0;0.0;0.0;12.5;0.0;0.0;0.0;0.0;;0.19;8.620000000000001;0.29;5.9;0.07500000000000001;26.32;1.59;32.355000000000004;;2024-05-13;08:00;141.0;0.0;141.0;0.0
11;Île-de-France;Données définitives;6880.5;0.0;0.0;46.5;5.0;0.0;98.5;6725.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;;0.16;7.59;0.675;14.44;0.07;26.32;1.435;30.495;;2024-05-13;09:00;161.0;0.0;161.0;0.0
11;Île-de-France;Données définitives;6961.5;0.0;0.0;87.0;5.5;0.0;94.5;6765.0;0.0;0.0;15.5;0.0;0.0;0.0;0.0;;0.225;10.685;1.25;27.02;0.08;28.95;1.355;29.255000000000006;;2024-05-13;10:00;202.5;0.0;202.5;0.0
11;Île-de-France;Données définitives;6983.0;0.0;0.0;137.0;6.0;0.0;95.5;6732.0;0.0;0.0;18.5;0.0;0.0;0.0;0.0;;0.265;12.755;1.965;42.545;0.09;31.58;1.37;29.565;;2024-05-13;11:00;257.0;0.0;257.0;0.0
11;Île-de-France;Données définitives;7167.0;0.0;0.0;94.5;5.5;0.0;99.5;6953.0;0.0;0.0;15.5;0.0;0.0;0.0;0.0;;0.215;10.69;1.32;29.345;0.07500000000000001;28.95;1.39;30.805;;2024-05-13;12:00;215.0;0.0;215.0;0.0
11;Île-de-France;Données définitives;7158.0;0.0;0.0;64.0;5.5;0.0;111.5;6969.0;0.0;0.0;10.5;0.0;0.0;0.0;0.0;;0.14500000000000002;7.245;0.895;19.875;0.07500000000000001;28.95;1.56;34.52;;2024-05-13;13:00;191.5;0.0;191.5;0.0
11;Île-de-France;Données définitives;6950.5;0.0;0.0;66.5;6.0;0.0;114.5;6761.0;0.0;0.0;6.5;0.0;0.0;0.0;0.0;;0.09;4.4849999999999985;0.96;20.65;0.09;31.58;1.645;35.445;;2024-05-13;14:00;193.5;0.0;193.5;0.0
11;Île-de-France;Données définitives;6744.0;0.0;0.0;112.0;6.0;0.0;116.5;6504.5;0.0;0.0;8.0;0.0;0.0;0.0;0.0;;0.115;5.52;1.665;34.78;0.09;31.58;1.73;36.065;;2024-05-13;15:00;242.5;0.0;242.5;0.0
11;Île-de-France;Données définitives;6579.0;0.0;0.0;174.0;6.0;0.0;124.5;6262.5;0.0;0.0;16.0;0.0;0.0;0.0;0.0;;0.24;11.035;2.645;54.04;0.09;31.58;1.89;38.545;;2024-05-13;16:00;320.5;0.0;320.5;0.0
11;Île-de-France;Données définitives;6612.0;0.0;0.0;158.0;6.5;0.0;117.5;6312.0;0.0;0.0;19.0;0.0;0.0;0.0;0.0;;0.29;13.1;2.39;49.065;0.1;34.21;1.775;36.375;;2024-05-13;17:00;301.0;0.0;301.0;0.0
11;Île-de-France;Données définitives;6642.0;0.0;0.0;129.5;7.0;0.0;120.5;6367.0;0.0;0.0;21.5;0.0;0.0;0.0;0.0;;0.325;14.825;1.95;40.215;0.11;36.84;1.815;37.305;;2024-05-13;18:00;278.5;0.0;278.5;0.0
11;Île-de-France;Données définitives;6921.5;0.0;0.0;77.0;7.0;0.0;116.5;6705.5;0.0;0.0;18.5;0.0;0.0;0.0;0.0;;0.27;12.755;1.115;23.915;0.1;36.84;1.685;36.065;;2024-05-13;19:00;219.0;0.0;219.0;0.0
11;Île-de-France;Données définitives;6952.0;0.0;0.0;26.5;7.0;0.0;115.5;6789.5;0.0;0.0;17.5;0.0;0.0;0.0;0.0;;0.255;12.065;0.38;8.23;0.1;36.84;1.665;35.75499999999999;;2024-05-13;20:00;166.5;0.0;166.5;0.0
11;Île-de-France;Données définitives;6559.5;0.0;0.0;3.0;7.0;0.0;118.5;6414.0;0.0;0.0;24.0;0.0;0.0;0.0;0.0;;0.365;16.55;0.05;0.93;0.11;36.84;1.805;36.685;;2024-05-13;21:00;152.5;0.0;152.5;0.0
11;Île-de-France;Données définitives;6420.0;0.0;0.0;0.0;7.0;0.0;115.0;6290.0;0.0;0.0;18.0;0.0;0.0;0.0;0.0;;0.28;12.41;0.0;0.0;0.11;36.84;1.795;35.59999999999999;;2024-05-13;22:00;140.0;0.0;140.0;0.0
11;Île-de-France;Données définitives;6435.5;0.0;0.0;0.0;7.0;0.0;116.5;6306.5;0.0;0.0;10.5;0.0;0.0;0.0;0.0;;0.165;7.245;0.0;0.0;0.11;36.84;1.81;36.065;;2024-05-13;23:00;134.0;0.0;134.0;0.0
11;Île-de-France;Données définitives;5786.5;0.0;0.0;0.0;13.0;0.0;105.5;5648.0;0.0;0.0;22.5;0.0;0.0;0.0;0.0;;0.385;15.515;0.0;0.0;0.225;68.42;1.825;32.665;;2024-06-11;00:00;141.0;0.0;141.0;0.0
11;Île-de-France;Données définitives;5081.5;0.0;0.0;0.0;13.0;0.0;104.0;4954.0;0.0;0.0;16.5;0.0;0.0;0.0;0.0;;0.325;11.375;0.0;0.0;0.255;68.42;2.05;32.2;;2024-06-11;01:00;133.5;0.0;133.5;0.0
11;Île-de-France;Données définitives;4643.0;0.0;0.0;0.0;13.0;0.0;104.0;4505.0;0.0;0.0;22.5;0.0;0.0;0.0;0.0;;0.485;15.515;0.0;0.0;0.28;68.42;2.24;32.2;;2024-06-11;02:00;139.5;0.0;139.5;0.0
11;Île-de-France;Données définitives;4434.5;0.0;0.0;0.0;13.0;0.0;101.5;4295.5;0.0;0.0;25.5;0.0;0.0;0.0;0.0;;0.575;17.585;0.0;0.0;0.295;68.42;2.29;31.425;;2024-06-11;03:00;140.0;0.0;140.0;0.0
11;Île-de-France;Données définitives;4346.0;0.0;0.0;0.0;13.0;0.0;105.5;4209.5;0.0;0.0;20.5;0.0;0.0;0.0;0.0;;0.47;14.135;0.0;0.0;0.3;68.42;2.43;32.665;;2024-06-11;04:00;139.0;0.0;139.0;0.0
11;Île-de-France;Données définitives;4509.5;0.0;0.0;0.0;13.0;0.0;106.5;4377.0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;;0.335;10.345;0.0;0.0;0.28500000000000003;68.42;2.365;32.975;;2024-06-11;05:00;134.5;0.0;134.5;0.0
11;Île-de-France;Données définitives;4961.5;0.0;0.0;2.0;13.0;0.0;108.0;4826.0;0.0;0.0;14.5;0.0;0.0;0.0;0.0;;0.29500000000000004;10.0;0.04;0.62;0.26;68.42;2.18;33.44;;2024-06-11;06:00;137.5;0.0;137.5;0.0
11;Île-de-France;Données définitives;5816.5;75.5;0.0;19.0;12.5;0.0;106.0;5594.0;0.0;0.0;10.0;0.0;1.2599999999999998;3.505;0.0;;0.175;6.9;0.32;5.9;0.22;65.78999999999999;1.825;32.82;;2024-06-11;07:00;223.0;0.0;223.0;0.0
11;Île-de-France;Données définitives;6617.5;165.0;0.0;58.0;12.0;0.0;109.5;6269.0;0.0;0.0;4.0;0.0;2.475;7.655;0.0;;0.06;2.76;0.87;18.015;0.185;63.16;1.655;33.905;;2024-06-11;08:00;348.5;0.0;348.5;0.0
11;Île-de-France;Données définitives;6855.0;180.0;0.0;103.0;13.0;0.0;108.0;6451.0;0.0;0.0;0.0;0.0;2.625;8.355;0.0;;0.0;0.0;1.5;31.985;0.19;68.42;1.5750000000000002;33.44;;2024-06-11;09:00;404.0;0.0;404.0;0.0
11;Île-de-France;Données définitives;6988.0;182.5;0.0;153.5;13.0;0.0;104.0;6537.0;0.0;0.0;0.0;0.0;2.61;8.469999999999999;0.0;;0.0;0.0;2.2;47.67;0.19;68.42;1.485;32.2;;2024-06-11;10:00;453.0;0.0;453.0;0.0
11;Île-de-France;Données définitives;6995.0;184.5;0.0;157.5;13.0;0.0;109.0;6528.5;0.0;0.0;0.0;0.0;2.635;8.559999999999999;0.0;;0.0;0.0;2.25;48.91;0.19;68.42;1.5550000000000002;33.75;;2024-06-11;11:00;464.0;0.0;464.0;0.0
11;Île-de-France;Données définitives;7131.0;185.5;0.0;182.0;13.0;0.0;99.0;6653.0;0.0;0.0;0.5;0.0;2.6;8.605;0.0;;0.005;0.345;2.555;56.52;0.18;68.42;1.39;30.65;;2024-06-11;12:00;480.0;0.0;480.0;0.0
11;Île-de-France;Données définitives;7148.0;185.0;0.0;182.0;13.0;0.0;97.5;6669.5;0.0;0.0;2.5;0.0;2.585;8.58;0.0;;0.035;1.725;2.55;56.525;0.18;68.42;1.365;30.185;;2024-06-11;13:00;480.0;0.0;480.0;0.0
11;Île-de-France;Données définitives;6933.0;176.5;0.0;141.5;13.0;0.0;87.5;6495.5;0.0;0.0;20.0;0.0;2.545;8.190000000000001;0.0;;0.29000000000000004;13.795;2.04;43.945;0.19;68.42;1.265;27.085;;2024-06-11;14:00;438.5;0.0;438.5;0.0
11;Île-de-France;Données définitives;6696.0;132.0;0.0;166.5;13.0;0.0;97.5;6271.0;0.0;0.0;16.5;0.0;1.97;6.125;0.0;;0.245;11.38;2.49;51.705;0.195;68.42;1.455;30.185;;2024-06-11;15:00;425.5;0.0;425.5;0.0
11;Île-de-France;Données définitives;6554.5;128.5;0.0;142.0;13.0;0.0;109.0;6126.5;0.0;0.0;36.0;0.0;1.96;5.965;0.0;;0.545;24.83;2.165;44.1;0.2;68.42;1.66;33.745000000000005;;2024-06-11;16:00;428.5;0.0;428.5;0.0
11;Île-de-France;Données définitives;6557.5;73.5;0.0;89.5;13.0;0.0;111.0;6259.0;0.0;0.0;11.5;0.0;1.125;3.41;0.0;;0.175;7.935;1.365;27.795;0.2;68.42;1.6949999999999998;34.37;;2024-06-11;17:00;298.5;0.0;298.5;0.0
11;Île-de-France;Données définitives;6662.0;65.0;0.0;82.0;13.0;0.0;112.0;6365.5;0.0;0.0;26.0;0.0;0.97;3.015;0.0;;0.39;17.93;1.23;25.465;0.195;68.42;1.685;34.67;;2024-06-11;18:00;298.0;0.0;298.0;0.0
11;Île-de-France;Données définitives;6911.5;39.0;0.0;69.0;12.0;0.0;109.5;6664.5;0.0;0.0;19.0;0.0;0.57;1.81;0.0;;0.275;13.1;1.0;21.425;0.17;63.16;1.585;33.905;;2024-06-11;19:00;248.5;0.0;248.5;0.0
11;Île-de-France;Données définitives;6811.0;0.0;0.0;41.5;12.5;0.0;113.0;6617.0;0.0;0.0;32.0;0.0;0.0;0.0;0.0;;0.47;22.07;0.605;12.89;0.18;65.78999999999999;1.66;34.980000000000004;;2024-06-11;20:00;199.0;0.0;199.0;0.0
11;Île-de-France;Données définitives;6357.0;0.0;0.0;11.5;13.0;0.0;113.5;6213.5;0.0;0.0;11.0;0.0;0.0;0.0;0.0;;0.17;7.585000000000001;0.18;3.5700000000000003;0.205;68.42;1.785;35.135;;2024-06-11;21:00;149.0;0.0;149.0;0.0
11;Île-de-France;Données définitives;6139.5;0.0;0.0;0.5;13.0;0.0;112.5;6011.5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;;0.015;0.69;0.01;0.155;0.21;68.42;1.83;34.83;;2024-06-11;22:00;127.0;0.0;127.0;0.0
11;Île-de-France;Données définitives;6374.0;0.0;0.0;0.0;13.0;0.0;114.0;6246.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.205;68.42;1.79;35.29;;2024-06-11;23:00;127.0;0.0;127.0;0.0
11;Île-de-France;Données définitives;5989.0;0.0;0.0;0.0;8.0;0.0;113.0;5860.0;0.0;0.0;9.5;0.0;0.0;0.0;0.0;;0.16;6.555;0.0;0.0;0.135;42.11;1.89;34.98;;2024-07-10;00:00;130.5;0.0;130.5;0.0
11;Île-de-France;Données définitives;5284.5;0.0;0.0;0.0;8.0;0.0;115.5;5158.0;0.0;0.0;10.5;0.0;0.0;0.0;0.0;;0.2;7.244999999999999;0.0;0.0;0.155;42.11;2.19;35.76;;2024-07-10;01:00;134.0;0.0;134.0;0.0
11;Île-de-France;Données définitives;4851.0;0.0;0.0;0.0;8.0;0.0;139.0;4710.0;0.0;0.0;3.5;0.0;0.0;0.0;0.0;;0.07;2.415;0.0;0.0;0.165;42.11;2.87;43.03;;2024-07-10;02:00;150.5;0.0;150.5;0.0
11;Île-de-France;Données définitives;4603.0;0.0;0.0;0.0;8.0;0.0;142.0;4447.5;0.0;0.0;10.0;0.0;0.0;0.0;0.0;;0.215;6.9;0.0;0.0;0.17;42.11;3.085;43.96;;2024-07-10;03:00;160.0;0.0;160.0;0.0
11;Île-de-France;Données définitives;4529.0;0.0;0.0;0.0;8.0;0.0;142.0;4355.5;0.0;0.0;26.0;0.0;0.0;0.0;0.0;;0.575;17.93;0.0;0.0;0.18;42.11;3.135;43.96;;2024-07-10;04:00;176.0;0.0;176.0;0.0
11;Île-de-France;Données définitives;4619.5;0.0;0.0;0.0;8.0;0.0;142.0;4451.5;0.0;0.0;20.0;0.0;0.0;0.0;0.0;;0.435;13.79;0.0;0.0;0.175;42.11;3.075;43.96;;2024-07-10;05:00;170.0;0.0;170.0;0.0
11;Île-de-France;Données définitives;4913.5;0.0;0.0;0.5;8.0;0.0;140.0;4757.5;0.0;0.0;18.0;0.0;0.0;0.0;0.0;;0.37;12.41;0.01;0.155;0.165;42.11;2.85;43.34;;2024-07-10;06:00;166.5;0.0;166.5;0.0
11;Île-de-France;Données définitives;5525.0;105.0;0.0;8.5;8.0;0.0;137.5;5254.0;0.0;0.0;18.5;0.0;1.845;4.87;0.0;;0.335;12.755;0.15;2.64;0.14500000000000002;42.11;2.495;42.57;;2024-07-10;07:00;277.5;0.0;277.5;0.0
11;Île-de-France;Données définitives;6324.5;556.5;0.0;35.0;8.0;0.0;124.0;5583.5;0.0;0.0;15.0;0.0;8.805;25.82;0.0;;0.235;10.345;0.55;10.87;0.125;42.11;1.965;38.39;;2024-07-10;08:00;738.5;0.0;738.5;0.0
11;Île-de-France;Données définitives;6643.5;637.5;0.0;83.0;8.5;0.0;115.5;5775.0;0.0;0.0;17.5;0.0;9.585;29.585;0.0;;0.265;12.065;1.25;25.775;0.125;44.74;1.74;35.76;;2024-07-10;09:00;862.0;0.0;862.0;0.0
11;Île-de-France;Données définitives;6795.5;726.0;0.0;103.5;9.0;0.0;111.5;5828.0;0.0;0.0;14.0;0.0;10.685;33.69;0.0;;0.21;9.655;1.525;32.145;0.13;47.37;1.645;34.52;;2024-07-10;10:00;964.0;0.0;964.0;0.0
11;Île-de-France;Données définitives;6929.5;661.5;0.0;131.5;8.0;0.0;110.0;6008.0;0.0;0.0;17.0;0.0;9.545;30.695;0.0;;0.245;11.72;1.9;40.835;0.12;42.11;1.59;34.06;;2024-07-10;11:00;928.0;0.0;928.0;0.0
11;Île-de-France;Données définitives;7067.0;353.5;0.0;165.5;8.5;0.0;110.5;6411.0;0.0;0.0;23.0;0.0;5.005;16.405;0.0;;0.325;15.86;2.34;51.4;0.12;44.74;1.565;34.215;;2024-07-10;12:00;661.0;0.0;661.0;0.0
11;Île-de-France;Données définitives;7149.0;101.5;0.0;188.0;9.0;0.0;113.0;6703.0;0.0;0.0;32.0;0.0;1.4;4.71;0.0;;0.445;22.07;2.63;58.38500000000001;0.125;47.37;1.58;34.985;;2024-07-10;13:00;443.5;0.0;443.5;0.0
11;Île-de-France;Données définitives;6982.0;0.0;0.0;214.5;9.0;0.0;119.0;6605.0;0.0;0.0;34.0;0.0;0.0;0.0;0.0;;0.49;23.45;3.075;66.615;0.13;47.37;1.705;36.84;;2024-07-10;14:00;376.5;0.0;376.5;0.0
11;Île-de-France;Données définitives;6865.5;0.0;0.0;210.5;9.0;0.0;126.0;6483.5;0.0;0.0;38.0;0.0;0.0;0.0;0.0;;0.55;26.21;3.065;65.375;0.13;47.37;1.835;39.01000000000001;;2024-07-10;15:00;383.5;0.0;383.5;0.0
11;Île-de-France;Données définitives;6784.5;0.0;0.0;209.0;9.0;0.0;129.0;6402.5;0.0;0.0;36.5;0.0;0.0;0.0;0.0;;0.535;25.175;3.08;64.905;0.13;47.37;1.9;39.94;;2024-07-10;16:00;383.5;0.0;383.5;0.0
11;Île-de-France;Données définitives;6947.5;0.0;0.0;178.5;9.0;0.0;130.5;6602.0;0.0;0.0;30.0;0.0;0.0;0.0;0.0;;0.43;20.69;2.565;55.435;0.13;47.37;1.88;40.405;;2024-07-10;17:00;348.0;0.0;348.0;0.0
11;Île-de-France;Données définitives;7025.0;0.0;0.0;122.0;9.0;0.0;131.5;6741.5;0.0;0.0;29.0;0.0;0.0;0.0;0.0;;0.41;20.0;1.735;37.89;0.13;47.37;1.87;40.715;;2024-07-10;18:00;291.5;0.0;291.5;0.0
11;Île-de-France;Données définitives;7074.5;0.0;0.0;83.5;9.0;0.0;132.0;6825.5;0.0;0.0;30.5;0.0;0.0;0.0;0.0;;0.43;21.035;1.185;25.93;0.13;47.37;1.865;40.87;;2024-07-10;19:00;255.0;0.0;255.0;0.0
11;Île-de-France;Données définitives;6875.0;0.0;0.0;45.5;9.0;0.0;127.0;6665.0;0.0;0.0;27.5;0.0;0.0;0.0;0.0;;0.4;18.965;0.655;14.13;0.13;47.37;1.845;39.32;;2024-07-10;20:00;209.0;0.0;209.0;0.0
11;Île-de-France;Données définitives;6486.0;0.0;0.0;10.5;9.0;0.0;125.5;6324.5;0.0;0.0;15.5;0.0;0.0;0.0;0.0;;0.24;10.69;0.16;3.26;0.14;47.37;1.935;38.855;;2024-07-10;21:00;160.5;0.0;160.5;0.0
11;Île-de-France;Données définitives;6259.5;0.0;0.0;0.5;9.0;0.0;131.0;6111.5;0.0;0.0;11.5;0.0;0.0;0.0;0.0;;0.185;7.93;0.01;0.155;0.14;47.37;2.09;40.56;;2024-07-10;22:00;152.0;0.0;152.0;0.0
11;Île-de-France;Données définitives;6507.5;0.0;0.0;0.0;9.0;0.0;132.0;6348.5;0.0;0.0;21.0;0.0;0.0;0.0;0.0;;0.32;14.48;0.0;0.0;0.14;47.37;2.03;40.87000000000001;;2024-07-10;23:00;162.0;0.0;162.0;0.0
11;Île-de-France;Données définitives;5259.5;0.0;0.0;0.0;10.0;0.0;138.0;5110.5;0.0;0.0;0.5;0.0;0.0;0.0;0.0;;0.01;0.345;0.0;0.0;0.19;52.63;2.625;42.72;;2024-08-20;00:00;148.5;0.0;148.5;0.0
11;Île-de-France;Données définitives;4686.5;0.0;0.0;0.0;10.0;0.0;138.5;4538.5;0.0;0.0;1.5;0.0;0.0;0.0;0.0;;0.03;1.035;0.0;0.0;0.215;52.63;2.955;42.875;;2024-08-20;01:00;150.0;0.0;150.0;0.0
11;Île-de-France;Données définitives;4366.0;0.0;0.0;0.0;10.0;0.0;141.0;4209.5;0.0;0.0;2.0;0.0;0.0;0.0;0.0;;0.05;1.38;0.0;0.0;0.23;52.63;3.23;43.65000000000001;;2024-08-20;02:00;153.0;0.0;153.0;0.0
11;Île-de-France;Données définitives;4212.5;0.0;0.0;0.0;10.0;0.0;138.5;4057.5;0.0;0.0;3.0;0.0;0.0;0.0;0.0;;0.07;2.07;0.0;0.0;0.24;52.63;3.29;42.875;;2024-08-20;03:00;151.5;0.0;151.5;0.0
11;Île-de-France;Données définitives;4150.5;0.0;0.0;0.0;10.0;0.0;141.0;3997.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;;0.14500000000000002;4.1400000000000015;0.0;0.0;0.24;52.63;3.4;43.65000000000001;;2024-08-20;04:00;157.0;0.0;157.0;0.0
11;Île-de-France;Données définitives;4268.0;0.0;0.0;0.0;10.0;0.0;140.0;4113.5;0.0;0.0;11.0;0.0;0.0;0.0;0.0;;0.255;7.59;0.0;0.0;0.235;52.63;3.285;43.34;;2024-08-20;05:00;161.0;0.0;161.0;0.0
11;Île-de-France;Données définitives;4627.5;0.0;0.0;0.0;10.0;0.0;137.5;4477.5;0.0;0.0;9.5;0.0;0.0;0.0;0.0;;0.205;6.555;0.0;0.0;0.215;52.63;2.975;42.565;;2024-08-20;06:00;157.0;0.0;157.0;0.0
11;Île-de-France;Données définitives;5029.0;0.0;0.0;2.0;10.0;0.0;132.0;4878.0;0.0;0.0;6.5;0.0;0.0;0.0;0.0;;0.13;4.4849999999999985;0.04;0.62;0.195;52.63;2.625;40.87000000000001;;2024-08-20;07:00;150.5;0.0;150.5;0.0
11;Île-de-France;Données définitives;5439.0;0.0;0.0;23.5;10.0;0.0;130.0;5269.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;;0.11;4.14;0.425;7.3;0.185;52.63;2.39;40.25;;2024-08-20;08:00;169.5;0.0;169.5;0.0
11;Île-de-France;Données définitives;5780.5;0.0;0.0;64.5;10.0;0.0;138.5;5563.5;0.0;0.0;6.0;0.0;0.0;0.0;0.0;;0.1;4.14;1.115;20.03;0.17;52.63;2.395;42.875;;2024-08-20;09:00;219.0;0.0;219.0;0.0
11;Île-de-France;Données définitives;5991.5;0.0;0.0;121.5;10.0;0.0;135.0;5724.5;0.0;0.0;3.0;0.0;0.0;0.0;0.0;;0.05;2.07;2.025;37.735;0.17;52.63;2.255;41.8;;2024-08-20;10:00;269.5;0.0;269.5;0.0
11;Île-de-France;Données définitives;6143.5;0.0;0.0;183.0;10.0;0.0;128.5;5820.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;;0.115;4.83;2.98;56.835;0.16;52.63;2.095;39.785;;2024-08-20;11:00;328.5;0.0;328.5;0.0
11;Île-de-France;Données définitives;6344.5;0.0;0.0;215.5;10.0;0.0;127.0;5978.0;0.0;0.0;16.0;0.0;0.0;0.0;0.0;;0.255;11.035;3.4000000000000004;66.92500000000001;0.16;52.63;2.005;39.32;;2024-08-20;12:00;368.5;0.0;368.5;0.0
11;Île-de-France;Données définitives;6470.0;0.0;0.0;225.0;10.0;0.0;135.5;6079.5;0.0;0.0;23.0;0.0;0.0;0.0;0.0;;0.355;15.86;3.48;69.88;0.15;52.63;2.095;41.95;;2024-08-20;13:00;393.5;0.0;393.5;0.0
11;Île-de-France;Données définitives;6365.5;0.0;0.0;207.5;10.0;0.0;132.0;5989.0;0.0;0.0;30.5;0.0;0.0;0.0;0.0;;0.475;21.035;3.26;64.44;0.16;52.63;2.075;40.87;;2024-08-20;14:00;380.0;0.0;380.0;0.0
11;Île-de-France;Données définitives;6249.0;0.0;0.0;158.0;10.0;0.0;132.5;5913.5;0.0;0.0;37.5;0.0;0.0;0.0;0.0;;0.6;25.865;2.5250000000000004;49.065;0.16;52.63;2.12;41.025;;2024-08-20;15:00;338.0;0.0;338.0;0.0
11;Île-de-France;Données définitives;6157.5;0.0;0.0;99.5;10.0;0.0;143.5;5869.5;0.0;0.0;39.0;0.0;0.0;0.0;0.0;;0.63;26.9;1.615;30.9;0.16;52.63;2.33;44.425;;2024-08-20;16:00;292.0;0.0;292.0;0.0
11;Île-de-France;Données définitives;6121.5;0.0;0.0;48.5;10.0;0.0;152.5;5882.0;0.0;0.0;32.5;0.0;0.0;0.0;0.0;;0.53;22.415;0.79;15.06;0.16;52.63;2.495;47.215;;2024-08-20;17:00;243.5;0.0;243.5;0.0
11;Île-de-France;Données définitives;6217.5;0.0;0.0;19.0;10.0;0.0;151.5;5994.5;0.0;0.0;44.0;0.0;0.0;0.0;0.0;;0.7050000000000001;30.345;0.30500000000000005;5.9;0.16;52.63;2.435;46.905;;2024-08-20;18:00;224.5;0.0;224.5;0.0
11;Île-de-France;Données définitives;6297.5;0.0;0.0;12.0;10.0;0.0;141.5;6092.0;0.0;0.0;41.0;0.0;0.0;0.0;0.0;;0.655;28.275;0.19;3.73;0.16;52.63;2.25;43.805;;2024-08-20;19:00;204.5;0.0;204.5;0.0
11;Île-de-France;Données définitives;6054.0;0.0;0.0;8.0;10.0;0.0;143.5;5854.0;0.0;0.0;38.0;0.0;0.0;0.0;0.0;;0.63;26.21;0.135;2.485;0.165;52.63;2.375;44.425;;2024-08-20;20:00;199.5;0.0;199.5;0.0
11;Île-de-France;Données définitives;5806.0;0.0;0.0;0.5;10.0;0.0;143.5;5625.5;0.0;0.0;32.0;0.0;0.0;0.0;0.0;;0.55;22.07;0.01;0.155;0.17;52.63;2.47;44.425;;2024-08-20;21:00;186.0;0.0;186.0;0.0
11;Île-de-France;Données définitives;5577.5;0.0;0.0;0.0;10.0;0.0;140.0;5384.0;0.0;0.0;48.5;0.0;0.0;0.0;0.0;;0.87;33.45;0.0;0.0;0.18;52.63;2.51;43.34;;2024-08-20;22:00;198.5;0.0;198.5;0.0
11;Île-de-France;Données définitives;5641.5;0.0;0.0;0.0;10.0;0.0;147.5;5441.5;0.0;0.0;43.5;0.0;0.0;0.0;0.0;;0.77;30.0;0.0;0.0;0.175;52.63;2.615;45.665000000000006;;2024-08-20;23:00;201.0;0.0;201.0;0.0
11;Île-de-France;Données définitives;5924.5;0.0;0.0;0.0;10.0;0.0;173.0;5720.0;0.0;0.0;22.0;0.0;0.0;0.0;0.0;;0.375;15.17;0.0;0.0;0.17;52.63;2.92;53.56;;2024-09-12;00:00;205.0;0.0;205.0;0.0
11;Île-de-France;Données définitives;5266.0;0.0;0.0;0.0;10.0;0.0;174.0;5056.5;0.0;0.0;27.0;0.0;0.0;0.0;0.0;;0.515;18.62;0.0;0.0;0.19;52.63;3.305;53.87000000000001;;2024-09-12;01:00;211.0;0.0;211.0;0.0
