Type ouvrage;Code ligne 1;Nom ligne 1;Etat;TENSION;Source donnée;Nombre circuit;Code ligne 2;Nom ligne 2;Code ligne 3;Nom ligne 3;Code ligne 4;Nom ligne 4;Code ligne 5;Nom ligne 5
AERIEN;LOGELL71MUHLB;LIAISON 400kV N0 1 LOGELBACH - MUHLBACH;EN EXPLOITATION;400kV;RTE;1;;;;;;;;
AERIEN;ATTAQL61ECHIN;LIAISON 225kV N0 1 ATTAQUES (LES) - ECHINGHEN;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;BEZAUL71HOUDR;LIAISON 400kV N0 1 BEZAUMONT - HOUDREVILLE;EN EXPLOITATION;400kV;RTE;1;;;;;;;;
AERIEN;BEZAUL72HOUDR;LIAISON 400kV N0 2 BEZAUMONT - HOUDREVILLE;EN EXPLOITATION;400kV;RTE;1;;;;;;;;
AERIEN;CHAFFL71CPNIE;LIAISON 400kV N0 1 CHAFFARD (LE) - CHAMPAGNIER;EN EXPLOITATION;400kV;RTE;2;CHAFFL72MIONS;LIAISON 400kV N0 2 CHAFFARD (LE) - MIONS;;;;;;
AERIEN;FLOIRL61MQIS;LIAISON 225kV N0 1 FLOIRAC EDF-MARQUIS (LE);EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;AVOI5L71DISTR;LIAISON 400kV N0 1 AVOINE(POSTE 400 kV) - DISTRE;EN EXPLOITATION;400kV;RTE;1;;;;;;;;
AERIEN;BARNAL71PENL5;LIAISON 400kV N0 1 BARNABOS - PENLY (POSTE EVACUATION);EN EXPLOITATION;400kV;RTE;1;;;;;;;;
AERIEN;BARNAL71PENL5;LIAISON 400kV N0 1 BARNABOS - PENLY (POSTE EVACUATION);EN EXPLOITATION;400kV;RTE;2;BARNAL72PENL5;LIAISON 400kV N0 2 BARNABOS - PENLY (POSTE EVACUATION);;;;;;
AERIEN;CURTIL61GROSN;LIAISON 225kV N0 1 CURTIL-GROSNE;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;ISSOIL61PRATC;LIAISON 225kV N0 1 ISSOIRE - PRATCLAUX;EN EXPLOITATION;225kV;RTE;2;ISSOIL62PRATC;RES. LIAISON 225kV N0 2  ISSOIRE - PRATCLAUX;;;;;;
AERIEN;AMARGL61ARGOE;LIAISON 225kV N0 1 AMARGUE-ARGOEUVES;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;CROIXL61P.ME5;LIAISON 225kV N0 1 CROIX (LA)-PETIT-MENIN;EN EXPLOITATION;225kV;RTE;2;CROIXL62P.ME5;LIAISON 225kV N0 2 CROIX (LA) - PETIT-MENIN;;;;;;
AERIEN;AIRVAL61BONN6;LIAISON 225kV N0 1 AIRVAULT-BONNEAU;EN EXPLOITATION;225kV;RTE;2;AIRVAL42MIREB;LIAISON 90kV N0 2 AIRVAULT-MIREBEAU;;;;;;
AERIEN;PATISL61REMIS;LIAISON 225kV N0 1 PATIS - REMISE;EN EXPLOITATION;225kV;RTE;2;PATISL31REMIS;LIAISON 63kV N0 1 PATIS-REMISE;;;;;;
AERIEN;G.BANL62GIVOR;LIAISON 225kV N0 2 GIVORS-GIVORS-BANS;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;GAUDIL61SSVIN;LIAISON 225kV N0 1 LA GAUDIERE - ST VINCENT;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;AUBUSL61SSFEY;LIAISON 225kV N0 1 AUBUSSON - STE-FEYRE;EN EXPLOITATION;225kV;RTE;2;EGUZOL61SSFEY;LIAISON 225kV N0 1 EGUZON-STE-FEYRE;;;;;;
AERIEN;CPNIEL61S.PON;LIAISON 225kV N0 1 CHAMPAGNIER-SERRE-PONCON;EN EXPLOITATION;225kV;RTE;2;GRISOL61S.PON;LIAISON 225kV N0 1 GRISOLLES-SERRE-PONCON;;;;;;
AERIEN;BXLIEL61FARRA;LIAISON 225kV N0 1 BEAULIEU-FARRADIERE (LA);EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;M.PONL65PONTE;LIAISON 225kV N0 5 MARTIGUES-PONTEAU - PONTEAU;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;LAUNAL71TAUTE;LIAISON 400kV N0 1 LAUNAY - TAUTE;EN EXPLOITATION;400kV;RTE;2;LAUNAL72TAUTE;LIAISON 400kV N0 2 LAUNAY - TAUTE;;;;;;
AERIEN;PALUNL61SEPTE;LIAISON 225kV N0 1 PALUN (LA)-SEPTEMES;EN EXPLOITATION;225kV;RTE;2;PALUNL62SEPTE;LIAISON 225kV N0 2 PALUN (LA)-SEPTEMES;;;;;;
AERIEN;CHENEL61SENAR;LIAISON 225kV N0 1 CHENET-SENART;EN EXPLOITATION;225kV;RTE;2;CZTRYL61SENAR;LIAISON 225kV N0 1 COURTRY-SENART;;;;;;
AERIEN;BOUTRL61FAVAR;LIAISON 225kV N0 1 BOUTRE - FAVARY;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;SAFE L61VIGY;LIAISON 225kV N0 1 S.A.F.E.-VIGY;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;CHEVAL71GAVRE;LIAISON 400kV N0 1 CHEVALET - GAVRELLE;EN EXPLOITATION;400kV;RTE;2;CHEVAL72GAVRE;LIAISON 400kV N0 2 CHEVALET - GAVRELLE;;;;;;
AERIEN;.VICHL71BAIXA;LIAISON 400kV N0 1 VICH - BAIXAS;EN EXPLOITATION;400kV;RTE;2;M.BRUL51NENTI;LIAISON 150kV N0 1 MAS BRUNO - NENTILLA;;;;;;
AERIEN;HERS5L71LATEN;LIAISON 400kV N0 1 HERSE(LA) - LATENA;EN EXPLOITATION;400kV;RTE;2;LATENL71VLEVA;LIAISON 400kV N0 1 LATENA - VILLEVAUDE;;;;;;
AERIEN;WOESTL61ZWOES;LIAISON 225kV N0 1 GUARBECQUE - HOLQUE - WOESTYNE;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;DANTOL61VERLH;LIAISON 225kV N0 1 DANTOU-VERLHAGUET;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;H.PAUL61ZCUR5;LIAISON 225kV N0 1 CURTIL - GROSNE - HENRI-PAUL;EN EXPLOITATION;225kV;RTE;2;H.PAUL71SSV.O;LIAISON 400kV N0 1 HENRI-PAUL - ST-VULBAS-OUEST;;;;;;
AERIEN;CHAFFL71CPNIE;LIAISON 400kV N0 1 CHAFFARD (LE) - CHAMPAGNIER;EN EXPLOITATION;400kV;RTE;2;CHAFFL72CPNIE;LIAISON 400kV N0 2 CHAFFARD (LE) - CHAMPAGNIER;;;;;;
AERIEN;MORBRL71VLEVA;LIAISON 400kV N0 1 MORBRAS - VILLEVAUDE;EN EXPLOITATION;400kV;RTE;2;MORBRL72VLEVA;LIAISON 400kV N0 2 MORBRAS - VILLEVAUDE;;;;;;
AERIEN;BOCTOL71MORBR;LIAISON 400kV N0 1 BOCTOIS - MORBRAS;EN EXPLOITATION;400kV;RTE;2;BOCTOL72MORBR;LIAISON 400kV N0 2 BOCTOIS - MORBRAS;;;;;;
AERIEN;MAMBEL61SAONE;LIAISON 225kV N0 1 MAMBELIN - SAONE;EN EXPLOITATION;225kV;RTE;2;MAMBEL62PALEN;LIAISON 225kV N0 2 MAMBELIN-PALENTE;;;;;;
AERIEN;BREUIL61MOLE;LIAISON 225kV N0 1 BREUIL (LE)- MOLE (LA);EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;ISSOIL61LIGNA;LIAISON 225kV N0 1 ISSOIRE-LIGNAT;EN EXPLOITATION;225kV;RTE;2;AMBE5L31ISSOI;LIAISON 63kV N0 1 AMBERT-ISSOIRE;;;;;;
AERIEN;FLAMAL73MENUE;LIAISON 400kV N0 3 FLAMANVILLE - MENUEL DER TA2;EN EXPLOITATION;400kV;RTE;2;FLAMAL74MENUE;LIAISON 400kV N0 4 FLAMANVILLE - MENUEL;;;;;;
AERIEN;GATI5L71TABAR;LIAISON 400kV N0 1 GATINAIS - TABARDERIE;EN EXPLOITATION;400kV;RTE;2;GATI5L72TABAR;LIAISON 400kV N0 2 GATINAIS - TABARDERIE;;;;;;
AERIEN;MANOSL61SSTUL;LIAISON 225kV N0 1 MANOSQUE-STE-TULLE;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;GRAFFL61MARCK;LIAISON 225kV N0 1 GRAFFENSTADEN-MARCKOLSHEIM;EN EXPLOITATION;225kV;RTE;2;MARCKL61SCHEE;LIAISON 225kV N0 1 MARCKOLSHEIM-SCHEER;;;;;;
AERIEN;EGUZOL63MOLE;LIAISON 225kV N0 3 EGUZON - MOLE (LA);EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;DOMLOL71OUDON;LIAISON 400kV N0 1 DOMLOUP - OUDON;EN EXPLOITATION;400kV;RTE;2;DOMLOL72OUDON;LIAISON 400kV N0 2 DOMLOUP - OUDON;;;;;;
AERIEN;BRENSL61ZMAR8;LIAISON 225kV N0 1 AOSTE - BRENS - MARNISE (LA);EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;BALARL61FLORE;LIAISON 225kV N0 1 BALARUC - FLORENSAC;EN EXPLOITATION;225kV;RTE;2;FLOREL61SSVIN;LIAISON 225kV N0 1 FLORENSAC - ST VINCENT;;;;;;
AERIEN;CHAINL61DAMBR;LIAISON 225kV N0 1 CHAINGY-DAMBRON;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;H.BORL61ZLIES;LIAISON 225kV N0 1 CERGY - HAUTE-BORNE - LIESSE;EN EXPLOITATION;225kV;RTE;2;P.GASL61ZLIE5;LIAISON 225kV N0 1 CERGY - LIESSE - PLESSIS-GASSOT;;;;;;
AERIEN;B.EPIL61RAN.P;LIAISON 225kV N0 1 BELLE-EPINE-RANCE-POSTE;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;BRUNNL61RHINA;LIAISON 225kV N0 1 BRUNNENWASSER-RHINAU;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;CAZARL61LANNE;LIAISON 225kV N0 1 CAZARIL-LANNEMEZAN;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;MARL6L62REICH;LIAISON 225kV N0 2 MARLENHEIM-REICHSTETT;EN EXPLOITATION;225kV;RTE;2;REICHL31TRUCH;LIAISON 63kV N0 1 REICHSTETT-TRUCHTERSHEIM;;;;;;
AERIEN;MARGEL61PRATC;LIAISON 225kV N0 1 MARGERIDE - PRATCLAUX;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;MEZE5L61MUREA;LIAISON 225kV N0 1 MEZEROLLES - MUREAUX (LES);EN EXPLOITATION;225kV;RTE;2;MUREAL61NOURO;LIAISON 225kV N0 1 MUREAUX (LES) - NOUROTTES;;;;;;
AERIEN;CLERAL71CUBNE;LIAISON 400kV N0 1 CLERAC - CUBNEZAIS;EN EXPLOITATION;400kV;RTE;1;;;;;;;;
AERIEN;H.VINL61HANNA;LIAISON 225kV N0 1 HANNART-HAUT-VINAGE;EN EXPLOITATION;225kV;RTE;2;CROIXL41H.VIN;LIAISON 90kV N0 1 CROIX (LA) - HAUT-VINAGE;;;;;;
AERIEN;GAUDIL71ISSEL;LIAISON 400kV N0 1 GAUDIERE (LA) - ISSEL;EN EXPLOITATION;400kV;RTE;2;GAUDIL72ISSEL;LIAISON 400kV N0 2 LA GAUDIERE - ISSEL;;;;;;
AERIEN;BRAEKL61G.SYN;LIAISON 225kV N0 1 BRAEK-GRANDE-SYNTHE;EN EXPLOITATION;225kV;RTE;2;BRAEKL62G.SYN;LIAISON 225kV N0 2 BRAEK-GRANDE-SYNTHE;;;;;;
AERIEN;COUESL62COUES;LIAISON 225kV N0 2 COUESQUE - COUESQUE G2;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;LUTTEL61THUR;LIAISON 225kV N0 1 LUTTERBACH-THUR (LA);EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;HAVR5L61P.SEP;LIAISON 225kV N0 1 HAVRE (LE) (POSTE) - PONT-SEPT;EN EXPLOITATION;225kV;RTE;2;HAVR5L62P.SEP;LIAISON 225kV N0 2 HAVRE (LE) (POSTE) - PONT-SEPT;;;;;;
AERIEN;CESTAL61MASQU;LIAISON 225kV N0 1 CESTAS - MASQUET;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;DAMBRL71GATI5;LIAISON 400kV N0 1 DAMBRON - GATINAIS;EN EXPLOITATION;400kV;RTE;2;DAMBRL72GATI5;LIAISON 400kV N0 2 DAMBRON - GATINAIS;;;;;;
AERIEN;G.BANL61GIVOR;LIAISON 225kV N0 1 GIVORS-GIVORS-BANS;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;BEZAUL75BLENO;LIAISON 400kV N0 5 BEZAUMONT - BLENOD;EN EXPLOITATION;400kV;RTE;1;;;;;;;;
AERIEN;EPIZOL61ZEPIZ;LIAISON 225kV N0 1 FRONCLES - EPIZON - MUREMONT;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;ROMAIL62VLEVA;LIAISON 225kV N0 2 ROMAINVILLE-VILLEVAUDE;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;COR.PL61PRINQ;LIAISON 225kV N0 1 CORDEMAIS-POSTE - PRINQUIAU;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;GROSNL71VIELM;LIAISON 400kV N0 1 GROSNE - VIELMOULIN;EN EXPLOITATION;400kV;RTE;1;;;;;;;;
AERIEN;BERANL61BONNI;LIAISON 225kV N0 1 BERANVILLE-BONNIERES;EN EXPLOITATION;225kV;RTE;2;BONNIL41GROUX;LIAISON 90kV N0 1 BONNIERES-GROUX (LES);;;;;;
AERIEN;L.CE2L61ZTALA;LIAISON 225kV N0 1 BREUIL - LAVAL-DE-CERE - TALAMET;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;VENDIL61ZBEU5;LIAISON 225kV N0 1 BEUVRY(LABOURSE) - MAZINGARBE - VENDIN;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;LANEUL61SUIS5;LIAISON 225kV N0 1 LANEUVEVILLE-SUISSE;EN EXPLOITATION;225kV;RTE;2;LANEUL61ZSAU9;LIAISON 225kV N0 1 LANEUVEVILLE - SAULNOIS - ST-AVOLD;;;;;;
AERIEN;RANVIL61ZEMAL;LIAISON 225kV N0 1 EMALES(LES) - RANVILLE - TOURBE;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;ALBERL61MALGO;LIAISON 225kV N0 1 ALBERTVILLE-MALGOVERT;EN EXPLOITATION;225kV;RTE;2;CONTAL61MALGO;LIAISON 225kV N0 1 CONTAMINE-MALGOVERT;;;;;;
AERIEN;GIVORL61MIONS;LIAISON 225kV N0 1 GIVORS - MIONS;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;FIRM5L61JACQU;LIAISON 225kV N0 1 FIRMINY-JACQUARD;EN EXPLOITATION;225kV;RTE;2;BEC  L31SOLEI;RES. LIAISON 63kV N0 1  BEC (LE) - SOLEIL (LE);;;;;;
AERIEN;PERTAL61ROYE;LIAISON 225kV N0 1 PERTAIN-ROYE;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;ISSELL72VERFE;LIAISON 400kV N0 2 ISSEL - VERFEIL;EN EXPLOITATION;400kV;RTE;1;;;;;;;;
AERIEN;HERBLL62ZHER7;LIAISON 225kV N0 2 CERGY - CORMEILLES - HERBLAY;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;GOLBEL61ZGOLB;LIAISON 225kV N0 1 GOLBEY - JEUXEY - VINCEY;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;GUERSL61SSNAZ;LIAISON 225kV N0 1 GUERSAC-ST-NAZAIRE;EN EXPLOITATION;225kV;RTE;2;GUERSL32SSNAZ;LIAISON 63kV N0 2 GUERSAC-ST-NAZAIRE;;;;;;
AERIEN;TAVELL74TRI.P;LIAISON 400kV N0 4 TAVEL - TRICASTIN-POSTE (LE);EN EXPLOITATION;400kV;RTE;2;TAVELL75TRI.P;LIAISON 400kV N0 5 TAVEL - TRICASTIN-POSTE (LE);;;;;;
AERIEN;CRENEL71VIELM;LIAISON 400kV N0 1 CRENEY - VIELMOULIN;EN EXPLOITATION;400kV;RTE;1;;;;;;;;
AERIEN;RANDEL62ZRAN6;LIAISON 225kV N0 2 ALBERTVILLE - LONGEFAN - RANDENS;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;ESCAIL61NEOUL;LIAISON 225kV N0 1 ESCAILLON (L )-NEOULES;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;ROYE L61ZB.ME;LIAISON 225kV N0 1 ROYE - VALESCOURT - BUS-LA-MESIERE;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;ECHALL71P.COR;LIAISON 400kV N0 1 ECHALAS - PIVOZ-CORDIER;EN EXPLOITATION;400kV;RTE;2;ECHALL72P.COR;LIAISON 400kV N0 2 ECHALAS - PIVOZ CORDIER;;;;;;
AERIEN;BOLL5L61C.RHO;LIAISON 225kV N0 1 BOLLENE-CHATEAUNEUF-DU-RHONE;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;CHAINL72VERGE;LIAISON 400kV N0 2 CHAINGY - VERGER;EN EXPLOITATION;400kV;RTE;1;;;;;;;;
AERIEN;I.NAPL61OTTMA;LIAISON 225kV N0 1 ILE-NAPOLEON-OTTMARSHEIM;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;ELANCL61VERIN;LIAISON 225kV N0 1 ELANCOURT - VERINNERIE (LA);EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;LONNYL71MAZUR;LIAISON 400kV N0 1 LONNY - MAZURES;EN EXPLOITATION;400kV;RTE;2;LONNYL72MAZUR;LIAISON 400kV N0 2 LONNY - MAZURES;;;;;;
AERIEN;CHOLEL61RECOU;LIAISON 225kV N0 1 CHOLET - RECOUVRANCE;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;ARGOEL71FRUGE;LIAISON 400kV N0 1 ARGOEUVES - FRUGES;EN EXPLOITATION;400kV;RTE;2;ARGOEL71MANDA;LIAISON 400kV N0 1 ARGOEUVES - MANDARINS;;;;;;
AERIEN;HAVR5L72ROUGE;LIAISON 400kV N0 2 HAVRE (LE) (POSTE) - ROUGEMONTIER;EN EXPLOITATION;400kV;RTE;1;;;;;;;;
AERIEN;SSROCL61VERTE;LIAISON 225kV N0 1 ST-ROCH - VERTEFEUILLE;EN EXPLOITATION;225kV;RTE;2;SSROCL62VERTE;LIAISON 225kV N0 2 ST-ROCH - VERTEFEUILLE;;;;;;
AERIEN;KEMBSL61SIERE;LIAISON 225kV N0 1 KEMBS-SIERENTZ;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;ATTAQL61ECHIN;LIAISON 225kV N0 1 ATTAQUES (LES) - ECHINGHEN;EN EXPLOITATION;225kV;RTE;2;ECHINL61MANDA;LIAISON 225kV N0 1 ECHINGHEN-MANDARINS;;;;;;
AERIEN;MUREAL61NOURO;LIAISON 225kV N0 1 MUREAUX (LES) - NOUROTTES;EN EXPLOITATION;225kV;RTE;2;MEZE5L62NOURO;LIAISON 225kV N0 2 MEZEROLLES - NOUROTTES;;;;;;
AERIEN;E.BOTL61RABAT;LIAISON 225kV N0 1 ENCO-DE-BOTTE - RABATAU;EN EXPLOITATION;225kV;RTE;2;E.BOTL61RABAT;LIAISON 225kV N0 1 ENCO-DE-BOTTE - RABATAU;;;;;;
AERIEN;.CAMPL61ZMENT;LIAISON 225kV N0 1 CAMPOROSSO - MENTON - TRINITE-VICTOR;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;NEOULL71TRANS;LIAISON 400kV N0 1 NEOULES - TRANS;EN EXPLOITATION;400kV;RTE;1;;;;;;;;
AERIEN;VLEJUL61VLERA;LIAISON 225kV N0 1 VILLEJUST-VILLERAS;EN EXPLOITATION;225kV;RTE;2;PALA5L31SSAU5;LIAISON 63kV N0 1 PALAISEAU-ST-AUBIN;;;;;;
AERIEN;ISSOIL61LIGNA;LIAISON 225kV N0 1 ISSOIRE-LIGNAT;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;BEZAUL71MARL6;LIAISON 400kV N0 1 BEZAUMONT - MARLENHEIM;EN EXPLOITATION;400kV;RTE;2;BEZAUL72VIGY;LIAISON 400kV N0 2 BEZAUMONT - VIGY;;;;;;
AERIEN;DENNAL61WARAN;LIAISON 225kV N0 1 DENNA-WARANDE;EN EXPLOITATION;225kV;RTE;2;G.COLL61WARAN;LIAISON 225kV N0 1 GRAND COLOMBIER-WARANDE;;;;;;
AERIEN;GRAFFL61SPORE;LIAISON 225kV N0 1 GRAFFENSTADEN-SPORENINSEL;EN EXPLOITATION;225kV;RTE;2;GRAFFL61SPORE;LIAISON 225kV N0 1 GRAFFENSTADEN-SPORENINSEL;;;;;;
AERIEN;G.SYNL61ROZEB;LIAISON 225kV N0 1 GRANDE-SYNTHE-ROZEBOOM;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;FOUSCL61TAMAR;LIAISON 225kV N0 1 FOUSCAIS - TAMAREAU;EN EXPLOITATION;225kV;RTE;2;FOUSCL62TAMAR;LIAISON 225kV N0 2 FOUSCAIS - TAMAREAU;;;;;;
AERIEN;PLAISL61ROMAI;LIAISON 225kV N0 1 PLAISANCE-ROMAINVILLE;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;CLEONL61MANOI;LIAISON 225kV N0 1 CLEON-MANOIR;EN EXPLOITATION;225kV;RTE;2;MANOIL61SSBAI;LIAISON 225kV N0 1 MANOIR (LE)-ST-PIERRE-DE-BAILLEUL;;;;;;
AERIEN;ARGOEL73TERRI;LIAISON 400kV N0 3 ARGOEUVES - TERRIER;EN EXPLOITATION;400kV;RTE;2;TERRIL61V.SEP;LIAISON 225kV N0 1 TERRIER - VILLERS-SAINT-SEPULCRE;;;;;;
AERIEN;MORBRL61V.GEO;LIAISON 225kV N0 1 MORBRAS-VILLENEUVE-ST-GEORGES;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;FLAMAL71MENUE;LIAISON 400kV N0 1 FLAMANVILLE - MENUEL;EN EXPLOITATION;400kV;RTE;1;;;;;;;;
AERIEN;COUDOL61ESCAI;LIAISON 225kV N0 1 COUDON (LE)-ESCAILLON (L );EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;CURTIL61ZCUR5;LIAISON 225kV N0 1 CURTIL - GROSNE - HENRI-PAUL;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;.EICHL71MUHLB;LIAISON 400kV N0 1 EICHSTETTEN - MUHLBACH;EN EXPLOITATION;400kV;RTE;1;;;;;;;;
AERIEN;ARGOEL71CHEVA;LIAISON 400kV N0 1 ARGOEUVES - CHEVALET;EN EXPLOITATION;400kV;RTE;2;ARGOEL72CHEVA;LIAISON 400kV N0 2 ARGOEUVES - CHEVALET;;;;;;
AERIEN;GARCHL61SSELO;LIAISON 225kV N0 1 GARCHIZY-ST-ELOI;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;CLEONL61G.COU;LIAISON 225kV N0 1 CLEON-GRAND-COURONNE;EN EXPLOITATION;225kV;RTE;2;CLEONL62G.COU;LIAISON 225kV N0 2 CLEON-GRAND-COURONNE;;;;;;
AERIEN;LONG6L62ZRAN6;LIAISON 225kV N0 2 ALBERTVILLE - LONGEFAN - RANDENS;EN EXPLOITATION;225kV;RTE;2;LONG6L21ZGLAN;LIAISON 45kV N0 1 GLANDON-LONGEFAN-ST-AVRE;;;;;;
AERIEN;NEOULL72TRANS;LIAISON 400kV N0 2 NEOULES - TRANS;EN EXPLOITATION;400kV;RTE;1;;;;;;;;
AERIEN;ALBERL61CONTA;LIAISON 225kV N0 1 ALBERTVILLE-CONTAMINE;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;CHAN5L71VLERB;LIAISON 400kV N0 1 CHANCEAUX - VILLERBON;EN EXPLOITATION;400kV;RTE;2;PICOCL71VLERB;LIAISON 400kV N0 1 PICOCHERIE (LA) - VILLERBON;;;;;;
AERIEN;B.MONL61ZCBAU;LIAISON 225kV N0 1 BEAUMONT-MONTEUX - CHABRILLAN - CHAMBAUD;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;BEZAUL61ZPELT;LIAISON 225kV N0 1 BEZAUMONT - PELTRE - VIGY;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;ELANCL62SAULE;LIAISON 225kV N0 2 ELANCOURT-SAULES;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;BRUNNL61MARCK;LIAISON 225kV N0 1 BRUNNENWASSER-MARCKOLSHEIM;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;FEUILL61LAVER;LIAISON 225kV N0 1 FEUILLANE - LAVERA;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;LAVERL61P.BOU;LIAISON 225kV N0 1 LAVERA-PORT-DE-BOUC;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;SSJULL63VIGY;LIAISON 225kV N0 3 ST-JULIEN - VIGY;EN EXPLOITATION;225kV;RTE;2;SSJULL63VIGY;LIAISON 225kV N0 3 ST-JULIEN - VIGY;;;;;;
AERIEN;CHESNL71RENAR;LIAISON 400kV N0 1  CHESNOY (LE) - RENARDIERES (LES);EN EXPLOITATION;400kV;RTE;1;;;;;;;;
AERIEN;CORDEL61P.ESC;LIAISON 225kV N0 1 CORDEAC-PONT-ESCOFFIER;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;PRATCL61SANSS;LIAISON 225kV N0 1 PRATCLAUX - SANSSAC (L EGLISE);EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;CROIXL61WEPPE;LIAISON 225kV N0 1 CROIX (LA) - WEPPES;EN EXPLOITATION;225kV;RTE;2;VERTEL61WEPPE;LIAISON 225kV N0 1 VERTEFEUILLE-WEPPES;;;;;;
AERIEN;H.BOUL61ZH.B5;LIAISON 225kV N0 1 ARGOEUVES - BLOCAUX - HORNOY-LE-BOURG;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;B.MONL61VALE8;LIAISON 225kV N0 1 BEAUMONT-MONTEUX-VALENCE;EN EXPLOITATION;225kV;RTE;2;CHABRL61ZCBAU;LIAISON 225kV N0 1 BEAUMONT-MONTEUX - CHABRILLAN - CHAMBAUD;;;;;;
AERIEN;CORNIL71GEN.P;LIAISON 400kV N0 1 CORNIER - GENISSIAT-POSTE;EN EXPLOITATION;400kV;RTE;1;;;;;;;;
AERIEN;BXTO5L61L.CHA;LIAISON 225kV N0 1 BEAUTOR(POSTE) - LONG-CHAMP (LE);EN EXPLOITATION;225kV;RTE;2;BXTO5L61ZRUPR;LIAISON 225kV N0 1 BEAUTOR(POSTE) - RUPREUX - SOISSONS-NOTRE-DAME;;;;;;
AERIEN;P.HA5L61TREGU;LIAISON 225kV N0 1 PLAINE HAUTE-TREGUEUX;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;P.HA5L62TREGU;LIAISON 225kV N0 2 PLAINE HAUTE-TREGUEUX;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
